,ID,instrument,granularity,timestamp,volume,open,high,low,close,complete,dateYYYMMDD,timeHHMMSS,year,month,day,hour,minute,second
199,EUR_USD|H1|20180906|110000,EUR_USD,H1,2018-09-06 11:00:00,1852,1.16288,1.16389,1.16263,1.16307,True,20180906,110000,2018,09,06,11,00,00
200,EUR_USD|H1|20180906|120000,EUR_USD,H1,2018-09-06 12:00:00,4077,1.16307,1.16559,1.16281,1.16422,True,20180906,120000,2018,09,06,12,00,00
201,EUR_USD|H1|20180906|130000,EUR_USD,H1,2018-09-06 13:00:00,2460,1.16422,1.16462,1.16319,1.16419,True,20180906,130000,2018,09,06,13,00,00
202,EUR_USD|H1|20180906|140000,EUR_USD,H1,2018-09-06 14:00:00,5150,1.16419,1.16479,1.16251,1.16324,True,20180906,140000,2018,09,06,14,00,00
203,EUR_USD|H1|20180906|150000,EUR_USD,H1,2018-09-06 15:00:00,5132,1.16324,1.16340,1.16063,1.16237,True,20180906,150000,2018,09,06,15,00,00
204,EUR_USD|H1|20180906|160000,EUR_USD,H1,2018-09-06 16:00:00,2023,1.16237,1.16259,1.16134,1.16253,True,20180906,160000,2018,09,06,16,00,00
205,EUR_USD|H1|20180906|170000,EUR_USD,H1,2018-09-06 17:00:00,1509,1.16253,1.16268,1.16150,1.16202,True,20180906,170000,2018,09,06,17,00,00
206,EUR_USD|H1|20180906|180000,EUR_USD,H1,2018-09-06 18:00:00,1934,1.16202,1.16334,1.16198,1.16261,True,20180906,180000,2018,09,06,18,00,00
207,EUR_USD|H1|20180906|190000,EUR_USD,H1,2018-09-06 19:00:00,1205,1.16261,1.16276,1.16218,1.16228,True,20180906,190000,2018,09,06,19,00,00
208,EUR_USD|H1|20180906|200000,EUR_USD,H1,2018-09-06 20:00:00,1127,1.16228,1.16282,1.16200,1.16253,True,20180906,200000,2018,09,06,20,00,00
209,EUR_USD|H1|20180906|210000,EUR_USD,H1,2018-09-06 21:00:00,925,1.16253,1.16269,1.16205,1.16251,True,20180906,210000,2018,09,06,21,00,00
210,EUR_USD|H1|20180906|220000,EUR_USD,H1,2018-09-06 22:00:00,970,1.16251,1.16258,1.16234,1.16256,True,20180906,220000,2018,09,06,22,00,00
211,EUR_USD|H1|20180906|230000,EUR_USD,H1,2018-09-06 23:00:00,623,1.16256,1.16263,1.16202,1.16208,True,20180906,230000,2018,09,06,23,00,00
212,EUR_USD|H1|20180907|000000,EUR_USD,H1,2018-09-07 00:00:00,1779,1.16208,1.16246,1.16157,1.16187,True,20180907,000000,2018,09,07,00,00,00
213,EUR_USD|H1|20180907|010000,EUR_USD,H1,2018-09-07 01:00:00,1688,1.16187,1.16254,1.16149,1.16238,True,20180907,010000,2018,09,07,01,00,00
214,EUR_USD|H1|20180907|020000,EUR_USD,H1,2018-09-07 02:00:00,1303,1.16238,1.16274,1.16186,1.16202,True,20180907,020000,2018,09,07,02,00,00
215,EUR_USD|H1|20180907|030000,EUR_USD,H1,2018-09-07 03:00:00,963,1.16202,1.16248,1.16160,1.16248,True,20180907,030000,2018,09,07,03,00,00
216,EUR_USD|H1|20180907|040000,EUR_USD,H1,2018-09-07 04:00:00,731,1.16248,1.16302,1.16238,1.16298,True,20180907,040000,2018,09,07,04,00,00
217,EUR_USD|H1|20180907|050000,EUR_USD,H1,2018-09-07 05:00:00,912,1.16298,1.16317,1.16220,1.16257,True,20180907,050000,2018,09,07,05,00,00
218,EUR_USD|H1|20180907|060000,EUR_USD,H1,2018-09-07 06:00:00,3980,1.16257,1.16452,1.16147,1.16409,True,20180907,060000,2018,09,07,06,00,00
219,EUR_USD|H1|20180907|070000,EUR_USD,H1,2018-09-07 07:00:00,3174,1.16409,1.16497,1.16331,1.16466,True,20180907,070000,2018,09,07,07,00,00
220,EUR_USD|H1|20180907|080000,EUR_USD,H1,2018-09-07 08:00:00,2141,1.16466,1.16492,1.16411,1.16462,True,20180907,080000,2018,09,07,08,00,00
221,EUR_USD|H1|20180907|090000,EUR_USD,H1,2018-09-07 09:00:00,2095,1.16462,1.16504,1.16322,1.16370,True,20180907,090000,2018,09,07,09,00,00
222,EUR_USD|H1|20180907|100000,EUR_USD,H1,2018-09-07 10:00:00,3356,1.16370,1.16395,1.16233,1.16268,True,20180907,100000,2018,09,07,10,00,00
223,EUR_USD|H1|20180907|110000,EUR_USD,H1,2018-09-07 11:00:00,3438,1.16268,1.16290,1.16007,1.16106,True,20180907,110000,2018,09,07,11,00,00
224,EUR_USD|H1|20180907|120000,EUR_USD,H1,2018-09-07 12:00:00,9343,1.16106,1.16268,1.15675,1.15675,True,20180907,120000,2018,09,07,12,00,00
225,EUR_USD|H1|20180907|130000,EUR_USD,H1,2018-09-07 13:00:00,4414,1.15675,1.15872,1.15622,1.15791,True,20180907,130000,2018,09,07,13,00,00
226,EUR_USD|H1|20180907|140000,EUR_USD,H1,2018-09-07 14:00:00,5125,1.15791,1.15941,1.15733,1.15829,True,20180907,140000,2018,09,07,14,00,00
227,EUR_USD|H1|20180907|150000,EUR_USD,H1,2018-09-07 15:00:00,4600,1.15829,1.15865,1.15712,1.15718,True,20180907,150000,2018,09,07,15,00,00
228,EUR_USD|H1|20180907|160000,EUR_USD,H1,2018-09-07 16:00:00,5495,1.15718,1.15739,1.15566,1.15618,True,20180907,160000,2018,09,07,16,00,00
229,EUR_USD|H1|20180907|170000,EUR_USD,H1,2018-09-07 17:00:00,2392,1.15618,1.15640,1.15512,1.15621,True,20180907,170000,2018,09,07,17,00,00
230,EUR_USD|H1|20180907|180000,EUR_USD,H1,2018-09-07 18:00:00,1444,1.15621,1.15680,1.15602,1.15652,True,20180907,180000,2018,09,07,18,00,00
231,EUR_USD|H1|20180907|190000,EUR_USD,H1,2018-09-07 19:00:00,1029,1.15652,1.15670,1.15593,1.15593,True,20180907,190000,2018,09,07,19,00,00
232,EUR_USD|H1|20180907|200000,EUR_USD,H1,2018-09-07 20:00:00,813,1.15593,1.15623,1.15538,1.15551,True,20180907,200000,2018,09,07,20,00,00
233,EUR_USD|H1|20180909|210000,EUR_USD,H1,2018-09-09 21:00:00,610,1.15551,1.15617,1.15496,1.15530,True,20180909,210000,2018,09,09,21,00,00
234,EUR_USD|H1|20180909|220000,EUR_USD,H1,2018-09-09 22:00:00,1142,1.15530,1.15607,1.15502,1.15561,True,20180909,220000,2018,09,09,22,00,00
235,EUR_USD|H1|20180909|230000,EUR_USD,H1,2018-09-09 23:00:00,379,1.15561,1.15617,1.15552,1.15617,True,20180909,230000,2018,09,09,23,00,00
236,EUR_USD|H1|20180910|000000,EUR_USD,H1,2018-09-10 00:00:00,1124,1.15617,1.15646,1.15552,1.15645,True,20180910,000000,2018,09,10,00,00,00
237,EUR_USD|H1|20180910|010000,EUR_USD,H1,2018-09-10 01:00:00,1581,1.15645,1.15647,1.15502,1.15508,True,20180910,010000,2018,09,10,01,00,00
238,EUR_USD|H1|20180910|020000,EUR_USD,H1,2018-09-10 02:00:00,1050,1.15508,1.15565,1.15479,1.15515,True,20180910,020000,2018,09,10,02,00,00
239,EUR_USD|H1|20180910|030000,EUR_USD,H1,2018-09-10 03:00:00,923,1.15515,1.15538,1.15428,1.15446,True,20180910,030000,2018,09,10,03,00,00
240,EUR_USD|H1|20180910|040000,EUR_USD,H1,2018-09-10 04:00:00,773,1.15446,1.15481,1.15409,1.15481,True,20180910,040000,2018,09,10,04,00,00
241,EUR_USD|H1|20180910|050000,EUR_USD,H1,2018-09-10 05:00:00,497,1.15481,1.15526,1.15449,1.15523,True,20180910,050000,2018,09,10,05,00,00
242,EUR_USD|H1|20180910|060000,EUR_USD,H1,2018-09-10 06:00:00,2319,1.15523,1.15547,1.15270,1.15335,True,20180910,060000,2018,09,10,06,00,00
243,EUR_USD|H1|20180910|070000,EUR_USD,H1,2018-09-10 07:00:00,3079,1.15335,1.15686,1.15335,1.15669,True,20180910,070000,2018,09,10,07,00,00
244,EUR_USD|H1|20180910|080000,EUR_USD,H1,2018-09-10 08:00:00,2464,1.15669,1.15747,1.15627,1.15717,True,20180910,080000,2018,09,10,08,00,00
245,EUR_USD|H1|20180910|090000,EUR_USD,H1,2018-09-10 09:00:00,1703,1.15717,1.15853,1.15692,1.15770,True,20180910,090000,2018,09,10,09,00,00
246,EUR_USD|H1|20180910|100000,EUR_USD,H1,2018-09-10 10:00:00,1408,1.15770,1.15807,1.15728,1.15774,True,20180910,100000,2018,09,10,10,00,00
247,EUR_USD|H1|20180910|110000,EUR_USD,H1,2018-09-10 11:00:00,1443,1.15774,1.15799,1.15702,1.15723,True,20180910,110000,2018,09,10,11,00,00
248,EUR_USD|H1|20180910|120000,EUR_USD,H1,2018-09-10 12:00:00,3110,1.15723,1.16053,1.15694,1.16040,True,20180910,120000,2018,09,10,12,00,00
249,EUR_USD|H1|20180910|130000,EUR_USD,H1,2018-09-10 13:00:00,4597,1.16040,1.16173,1.15977,1.16008,True,20180910,130000,2018,09,10,13,00,00
250,EUR_USD|H1|20180910|140000,EUR_USD,H1,2018-09-10 14:00:00,2894,1.16008,1.16136,1.15984,1.16056,True,20180910,140000,2018,09,10,14,00,00
251,EUR_USD|H1|20180910|150000,EUR_USD,H1,2018-09-10 15:00:00,1911,1.16056,1.16102,1.16021,1.16042,True,20180910,150000,2018,09,10,15,00,00
252,EUR_USD|H1|20180910|160000,EUR_USD,H1,2018-09-10 16:00:00,1062,1.16042,1.16063,1.16005,1.16023,True,20180910,160000,2018,09,10,16,00,00
253,EUR_USD|H1|20180910|170000,EUR_USD,H1,2018-09-10 17:00:00,904,1.16023,1.16039,1.15963,1.15976,True,20180910,170000,2018,09,10,17,00,00
254,EUR_USD|H1|20180910|180000,EUR_USD,H1,2018-09-10 18:00:00,677,1.15976,1.15994,1.15940,1.15973,True,20180910,180000,2018,09,10,18,00,00
255,EUR_USD|H1|20180910|190000,EUR_USD,H1,2018-09-10 19:00:00,629,1.15973,1.15989,1.15931,1.15969,True,20180910,190000,2018,09,10,19,00,00
256,EUR_USD|H1|20180910|200000,EUR_USD,H1,2018-09-10 20:00:00,367,1.15969,1.15992,1.15951,1.15956,True,20180910,200000,2018,09,10,20,00,00
257,EUR_USD|H1|20180910|210000,EUR_USD,H1,2018-09-10 21:00:00,272,1.15956,1.16016,1.15956,1.15975,True,20180910,210000,2018,09,10,21,00,00
258,EUR_USD|H1|20180910|220000,EUR_USD,H1,2018-09-10 22:00:00,492,1.15975,1.15979,1.15937,1.15950,True,20180910,220000,2018,09,10,22,00,00
259,EUR_USD|H1|20180910|230000,EUR_USD,H1,2018-09-10 23:00:00,287,1.15950,1.15965,1.15941,1.15946,True,20180910,230000,2018,09,10,23,00,00
260,EUR_USD|H1|20180911|000000,EUR_USD,H1,2018-09-11 00:00:00,789,1.15946,1.16008,1.15893,1.15897,True,20180911,000000,2018,09,11,00,00,00
261,EUR_USD|H1|20180911|010000,EUR_USD,H1,2018-09-11 01:00:00,1129,1.15897,1.15909,1.15787,1.15875,True,20180911,010000,2018,09,11,01,00,00
262,EUR_USD|H1|20180911|020000,EUR_USD,H1,2018-09-11 02:00:00,577,1.15875,1.15909,1.15840,1.15894,True,20180911,020000,2018,09,11,02,00,00
263,EUR_USD|H1|20180911|030000,EUR_USD,H1,2018-09-11 03:00:00,1153,1.15894,1.16009,1.15894,1.15988,True,20180911,030000,2018,09,11,03,00,00
264,EUR_USD|H1|20180911|040000,EUR_USD,H1,2018-09-11 04:00:00,544,1.15988,1.16048,1.15983,1.16014,True,20180911,040000,2018,09,11,04,00,00
265,EUR_USD|H1|20180911|050000,EUR_USD,H1,2018-09-11 05:00:00,921,1.16014,1.16137,1.15983,1.16137,True,20180911,050000,2018,09,11,05,00,00
266,EUR_USD|H1|20180911|060000,EUR_USD,H1,2018-09-11 06:00:00,1979,1.16137,1.16295,1.16092,1.16262,True,20180911,060000,2018,09,11,06,00,00
267,EUR_USD|H1|20180911|070000,EUR_USD,H1,2018-09-11 07:00:00,3187,1.16262,1.16447,1.16232,1.16313,True,20180911,070000,2018,09,11,07,00,00
268,EUR_USD|H1|20180911|080000,EUR_USD,H1,2018-09-11 08:00:00,3910,1.16313,1.16351,1.16064,1.16156,True,20180911,080000,2018,09,11,08,00,00
269,EUR_USD|H1|20180911|090000,EUR_USD,H1,2018-09-11 09:00:00,2710,1.16156,1.16181,1.15958,1.15967,True,20180911,090000,2018,09,11,09,00,00
270,EUR_USD|H1|20180911|100000,EUR_USD,H1,2018-09-11 10:00:00,2150,1.15967,1.15978,1.15767,1.15853,True,20180911,100000,2018,09,11,10,00,00
271,EUR_USD|H1|20180911|110000,EUR_USD,H1,2018-09-11 11:00:00,1845,1.15853,1.15900,1.15803,1.15814,True,20180911,110000,2018,09,11,11,00,00
272,EUR_USD|H1|20180911|120000,EUR_USD,H1,2018-09-11 12:00:00,4351,1.15814,1.15872,1.15664,1.15788,True,20180911,120000,2018,09,11,12,00,00
273,EUR_USD|H1|20180911|130000,EUR_USD,H1,2018-09-11 13:00:00,3111,1.15788,1.15892,1.15745,1.15811,True,20180911,130000,2018,09,11,13,00,00
274,EUR_USD|H1|20180911|140000,EUR_USD,H1,2018-09-11 14:00:00,3453,1.15811,1.15996,1.15797,1.15845,True,20180911,140000,2018,09,11,14,00,00
275,EUR_USD|H1|20180911|150000,EUR_USD,H1,2018-09-11 15:00:00,2032,1.15845,1.15920,1.15770,1.15919,True,20180911,150000,2018,09,11,15,00,00
276,EUR_USD|H1|20180911|160000,EUR_USD,H1,2018-09-11 16:00:00,1385,1.15919,1.15983,1.15842,1.15887,True,20180911,160000,2018,09,11,16,00,00
277,EUR_USD|H1|20180911|170000,EUR_USD,H1,2018-09-11 17:00:00,1301,1.15887,1.15967,1.15854,1.15915,True,20180911,170000,2018,09,11,17,00,00
278,EUR_USD|H1|20180911|180000,EUR_USD,H1,2018-09-11 18:00:00,872,1.15915,1.15939,1.15854,1.15861,True,20180911,180000,2018,09,11,18,00,00
279,EUR_USD|H1|20180911|190000,EUR_USD,H1,2018-09-11 19:00:00,975,1.15861,1.15924,1.15845,1.15924,True,20180911,190000,2018,09,11,19,00,00
280,EUR_USD|H1|20180911|200000,EUR_USD,H1,2018-09-11 20:00:00,1730,1.15924,1.16134,1.15906,1.16062,True,20180911,200000,2018,09,11,20,00,00
281,EUR_USD|H1|20180911|210000,EUR_USD,H1,2018-09-11 21:00:00,886,1.16062,1.16089,1.15993,1.16021,True,20180911,210000,2018,09,11,21,00,00
282,EUR_USD|H1|20180911|220000,EUR_USD,H1,2018-09-11 22:00:00,453,1.16021,1.16042,1.16015,1.16030,True,20180911,220000,2018,09,11,22,00,00
283,EUR_USD|H1|20180911|230000,EUR_USD,H1,2018-09-11 23:00:00,336,1.16030,1.16049,1.15961,1.15964,True,20180911,230000,2018,09,11,23,00,00
284,EUR_USD|H1|20180912|000000,EUR_USD,H1,2018-09-12 00:00:00,719,1.15964,1.15999,1.15918,1.15983,True,20180912,000000,2018,09,12,00,00,00
285,EUR_USD|H1|20180912|010000,EUR_USD,H1,2018-09-12 01:00:00,512,1.15983,1.15991,1.15890,1.15910,True,20180912,010000,2018,09,12,01,00,00
286,EUR_USD|H1|20180912|020000,EUR_USD,H1,2018-09-12 02:00:00,373,1.15910,1.15950,1.15888,1.15909,True,20180912,020000,2018,09,12,02,00,00
287,EUR_USD|H1|20180912|030000,EUR_USD,H1,2018-09-12 03:00:00,336,1.15909,1.15946,1.15862,1.15862,True,20180912,030000,2018,09,12,03,00,00
288,EUR_USD|H1|20180912|040000,EUR_USD,H1,2018-09-12 04:00:00,363,1.15862,1.15895,1.15838,1.15876,True,20180912,040000,2018,09,12,04,00,00
289,EUR_USD|H1|20180912|050000,EUR_USD,H1,2018-09-12 05:00:00,796,1.15876,1.15914,1.15807,1.15849,True,20180912,050000,2018,09,12,05,00,00
290,EUR_USD|H1|20180912|060000,EUR_USD,H1,2018-09-12 06:00:00,2158,1.15849,1.15980,1.15710,1.15719,True,20180912,060000,2018,09,12,06,00,00
291,EUR_USD|H1|20180912|070000,EUR_USD,H1,2018-09-12 07:00:00,2630,1.15719,1.16050,1.15713,1.15976,True,20180912,070000,2018,09,12,07,00,00
292,EUR_USD|H1|20180912|080000,EUR_USD,H1,2018-09-12 08:00:00,3734,1.15976,1.16057,1.15766,1.15909,True,20180912,080000,2018,09,12,08,00,00
293,EUR_USD|H1|20180912|090000,EUR_USD,H1,2018-09-12 09:00:00,2030,1.15909,1.15998,1.15838,1.15950,True,20180912,090000,2018,09,12,09,00,00
294,EUR_USD|H1|20180912|100000,EUR_USD,H1,2018-09-12 10:00:00,1694,1.15950,1.15960,1.15798,1.15815,True,20180912,100000,2018,09,12,10,00,00
295,EUR_USD|H1|20180912|110000,EUR_USD,H1,2018-09-12 11:00:00,4224,1.15815,1.15942,1.15727,1.15816,True,20180912,110000,2018,09,12,11,00,00
296,EUR_USD|H1|20180912|120000,EUR_USD,H1,2018-09-12 12:00:00,3342,1.15816,1.16005,1.15788,1.15925,True,20180912,120000,2018,09,12,12,00,00
297,EUR_USD|H1|20180912|130000,EUR_USD,H1,2018-09-12 13:00:00,3169,1.15925,1.16013,1.15882,1.15987,True,20180912,130000,2018,09,12,13,00,00
298,EUR_USD|H1|20180912|140000,EUR_USD,H1,2018-09-12 14:00:00,3962,1.15987,1.16260,1.15977,1.16252,True,20180912,140000,2018,09,12,14,00,00
299,EUR_USD|H1|20180912|150000,EUR_USD,H1,2018-09-12 15:00:00,5141,1.16252,1.16508,1.16224,1.16271,True,20180912,150000,2018,09,12,15,00,00
300,EUR_USD|H1|20180912|160000,EUR_USD,H1,2018-09-12 16:00:00,3045,1.16271,1.16301,1.16175,1.16301,True,20180912,160000,2018,09,12,16,00,00
301,EUR_USD|H1|20180912|170000,EUR_USD,H1,2018-09-12 17:00:00,2267,1.16301,1.16412,1.16290,1.16398,True,20180912,170000,2018,09,12,17,00,00
302,EUR_USD|H1|20180912|180000,EUR_USD,H1,2018-09-12 18:00:00,1303,1.16398,1.16398,1.16313,1.16325,True,20180912,180000,2018,09,12,18,00,00
303,EUR_USD|H1|20180912|190000,EUR_USD,H1,2018-09-12 19:00:00,1241,1.16325,1.16326,1.16239,1.16270,True,20180912,190000,2018,09,12,19,00,00
304,EUR_USD|H1|20180912|200000,EUR_USD,H1,2018-09-12 20:00:00,557,1.16270,1.16304,1.16262,1.16286,True,20180912,200000,2018,09,12,20,00,00
305,EUR_USD|H1|20180912|210000,EUR_USD,H1,2018-09-12 21:00:00,863,1.16286,1.16375,1.16272,1.16309,True,20180912,210000,2018,09,12,21,00,00
306,EUR_USD|H1|20180912|220000,EUR_USD,H1,2018-09-12 22:00:00,441,1.16309,1.16348,1.16274,1.16286,True,20180912,220000,2018,09,12,22,00,00
307,EUR_USD|H1|20180912|230000,EUR_USD,H1,2018-09-12 23:00:00,307,1.16286,1.16309,1.16265,1.16266,True,20180912,230000,2018,09,12,23,00,00
308,EUR_USD|H1|20180913|000000,EUR_USD,H1,2018-09-13 00:00:00,808,1.16266,1.16370,1.16259,1.16361,True,20180913,000000,2018,09,13,00,00,00
309,EUR_USD|H1|20180913|010000,EUR_USD,H1,2018-09-13 01:00:00,728,1.16361,1.16440,1.16343,1.16382,True,20180913,010000,2018,09,13,01,00,00
310,EUR_USD|H1|20180913|020000,EUR_USD,H1,2018-09-13 02:00:00,685,1.16382,1.16382,1.16319,1.16357,True,20180913,020000,2018,09,13,02,00,00
311,EUR_USD|H1|20180913|030000,EUR_USD,H1,2018-09-13 03:00:00,508,1.16357,1.16404,1.16327,1.16379,True,20180913,030000,2018,09,13,03,00,00
312,EUR_USD|H1|20180913|040000,EUR_USD,H1,2018-09-13 04:00:00,375,1.16379,1.16401,1.16233,1.16238,True,20180913,040000,2018,09,13,04,00,00
313,EUR_USD|H1|20180913|050000,EUR_USD,H1,2018-09-13 05:00:00,731,1.16238,1.16295,1.16193,1.16212,True,20180913,050000,2018,09,13,05,00,00
314,EUR_USD|H1|20180913|060000,EUR_USD,H1,2018-09-13 06:00:00,1593,1.16212,1.16334,1.16172,1.16253,True,20180913,060000,2018,09,13,06,00,00
315,EUR_USD|H1|20180913|070000,EUR_USD,H1,2018-09-13 07:00:00,2008,1.16253,1.16303,1.16159,1.16159,True,20180913,070000,2018,09,13,07,00,00
316,EUR_USD|H1|20180913|080000,EUR_USD,H1,2018-09-13 08:00:00,1744,1.16159,1.16258,1.16153,1.16154,True,20180913,080000,2018,09,13,08,00,00
317,EUR_USD|H1|20180913|090000,EUR_USD,H1,2018-09-13 09:00:00,2006,1.16154,1.16206,1.16098,1.16181,True,20180913,090000,2018,09,13,09,00,00
318,EUR_USD|H1|20180913|100000,EUR_USD,H1,2018-09-13 10:00:00,1324,1.16181,1.16264,1.16158,1.16204,True,20180913,100000,2018,09,13,10,00,00
319,EUR_USD|H1|20180913|110000,EUR_USD,H1,2018-09-13 11:00:00,3837,1.16204,1.16381,1.16186,1.16223,True,20180913,110000,2018,09,13,11,00,00
320,EUR_USD|H1|20180913|120000,EUR_USD,H1,2018-09-13 12:00:00,8449,1.16223,1.16819,1.16149,1.16796,True,20180913,120000,2018,09,13,12,00,00
321,EUR_USD|H1|20180913|130000,EUR_USD,H1,2018-09-13 13:00:00,5016,1.16796,1.17020,1.16741,1.16922,True,20180913,130000,2018,09,13,13,00,00
322,EUR_USD|H1|20180913|140000,EUR_USD,H1,2018-09-13 14:00:00,5072,1.16922,1.16970,1.16694,1.16765,True,20180913,140000,2018,09,13,14,00,00
323,EUR_USD|H1|20180913|150000,EUR_USD,H1,2018-09-13 15:00:00,2256,1.16765,1.16861,1.16713,1.16719,True,20180913,150000,2018,09,13,15,00,00
324,EUR_USD|H1|20180913|160000,EUR_USD,H1,2018-09-13 16:00:00,1443,1.16719,1.16828,1.16703,1.16789,True,20180913,160000,2018,09,13,16,00,00
325,EUR_USD|H1|20180913|170000,EUR_USD,H1,2018-09-13 17:00:00,1579,1.16789,1.16892,1.16767,1.16844,True,20180913,170000,2018,09,13,17,00,00
326,EUR_USD|H1|20180913|180000,EUR_USD,H1,2018-09-13 18:00:00,1445,1.16844,1.16951,1.16835,1.16929,True,20180913,180000,2018,09,13,18,00,00
327,EUR_USD|H1|20180913|190000,EUR_USD,H1,2018-09-13 19:00:00,1518,1.16929,1.16946,1.16871,1.16895,True,20180913,190000,2018,09,13,19,00,00
328,EUR_USD|H1|20180913|200000,EUR_USD,H1,2018-09-13 20:00:00,585,1.16895,1.16928,1.16893,1.16910,True,20180913,200000,2018,09,13,20,00,00
329,EUR_USD|H1|20180913|210000,EUR_USD,H1,2018-09-13 21:00:00,1012,1.16910,1.16949,1.16895,1.16907,True,20180913,210000,2018,09,13,21,00,00
330,EUR_USD|H1|20180913|220000,EUR_USD,H1,2018-09-13 22:00:00,637,1.16907,1.16959,1.16905,1.16912,True,20180913,220000,2018,09,13,22,00,00
331,EUR_USD|H1|20180913|230000,EUR_USD,H1,2018-09-13 23:00:00,575,1.16912,1.16975,1.16899,1.16917,True,20180913,230000,2018,09,13,23,00,00
332,EUR_USD|H1|20180914|000000,EUR_USD,H1,2018-09-14 00:00:00,824,1.16917,1.16956,1.16883,1.16911,True,20180914,000000,2018,09,14,00,00,00
333,EUR_USD|H1|20180914|010000,EUR_USD,H1,2018-09-14 01:00:00,541,1.16911,1.16939,1.16895,1.16899,True,20180914,010000,2018,09,14,01,00,00
334,EUR_USD|H1|20180914|020000,EUR_USD,H1,2018-09-14 02:00:00,552,1.16899,1.16968,1.16895,1.16931,True,20180914,020000,2018,09,14,02,00,00
335,EUR_USD|H1|20180914|030000,EUR_USD,H1,2018-09-14 03:00:00,446,1.16931,1.16987,1.16931,1.16934,True,20180914,030000,2018,09,14,03,00,00
336,EUR_USD|H1|20180914|040000,EUR_USD,H1,2018-09-14 04:00:00,581,1.16934,1.16975,1.16903,1.16975,True,20180914,040000,2018,09,14,04,00,00
337,EUR_USD|H1|20180914|050000,EUR_USD,H1,2018-09-14 05:00:00,554,1.16975,1.16996,1.16914,1.16933,True,20180914,050000,2018,09,14,05,00,00
338,EUR_USD|H1|20180914|060000,EUR_USD,H1,2018-09-14 06:00:00,2195,1.16933,1.17105,1.16913,1.17063,True,20180914,060000,2018,09,14,06,00,00
339,EUR_USD|H1|20180914|070000,EUR_USD,H1,2018-09-14 07:00:00,2236,1.17063,1.17219,1.16995,1.17204,True,20180914,070000,2018,09,14,07,00,00
340,EUR_USD|H1|20180914|080000,EUR_USD,H1,2018-09-14 08:00:00,2103,1.17204,1.17225,1.17039,1.17068,True,20180914,080000,2018,09,14,08,00,00
341,EUR_USD|H1|20180914|090000,EUR_USD,H1,2018-09-14 09:00:00,2059,1.17068,1.17095,1.16988,1.17000,True,20180914,090000,2018,09,14,09,00,00
342,EUR_USD|H1|20180914|100000,EUR_USD,H1,2018-09-14 10:00:00,1526,1.17000,1.17043,1.16957,1.17022,True,20180914,100000,2018,09,14,10,00,00
343,EUR_USD|H1|20180914|110000,EUR_USD,H1,2018-09-14 11:00:00,2304,1.17022,1.17034,1.16865,1.16877,True,20180914,110000,2018,09,14,11,00,00
344,EUR_USD|H1|20180914|120000,EUR_USD,H1,2018-09-14 12:00:00,6262,1.16877,1.17071,1.16660,1.16680,True,20180914,120000,2018,09,14,12,00,00
345,EUR_USD|H1|20180914|130000,EUR_USD,H1,2018-09-14 13:00:00,3523,1.16680,1.16735,1.16608,1.16682,True,20180914,130000,2018,09,14,13,00,00
346,EUR_USD|H1|20180914|140000,EUR_USD,H1,2018-09-14 14:00:00,3873,1.16682,1.16726,1.16556,1.16675,True,20180914,140000,2018,09,14,14,00,00
347,EUR_USD|H1|20180914|150000,EUR_USD,H1,2018-09-14 15:00:00,2215,1.16675,1.16680,1.16547,1.16563,True,20180914,150000,2018,09,14,15,00,00
348,EUR_USD|H1|20180914|160000,EUR_USD,H1,2018-09-14 16:00:00,4534,1.16563,1.16579,1.16268,1.16385,True,20180914,160000,2018,09,14,16,00,00
349,EUR_USD|H1|20180914|170000,EUR_USD,H1,2018-09-14 17:00:00,2211,1.16385,1.16401,1.16262,1.16340,True,20180914,170000,2018,09,14,17,00,00
350,EUR_USD|H1|20180914|180000,EUR_USD,H1,2018-09-14 18:00:00,962,1.16340,1.16346,1.16241,1.16331,True,20180914,180000,2018,09,14,18,00,00
351,EUR_USD|H1|20180914|190000,EUR_USD,H1,2018-09-14 19:00:00,808,1.16331,1.16346,1.16214,1.16251,True,20180914,190000,2018,09,14,19,00,00
352,EUR_USD|H1|20180914|200000,EUR_USD,H1,2018-09-14 20:00:00,993,1.16251,1.16292,1.16219,1.16280,True,20180914,200000,2018,09,14,20,00,00
353,EUR_USD|H1|20180916|210000,EUR_USD,H1,2018-09-16 21:00:00,437,1.16280,1.16364,1.16264,1.16287,True,20180916,210000,2018,09,16,21,00,00
354,EUR_USD|H1|20180916|220000,EUR_USD,H1,2018-09-16 22:00:00,591,1.16287,1.16314,1.16240,1.16263,True,20180916,220000,2018,09,16,22,00,00
355,EUR_USD|H1|20180916|230000,EUR_USD,H1,2018-09-16 23:00:00,245,1.16263,1.16278,1.16227,1.16246,True,20180916,230000,2018,09,16,23,00,00
356,EUR_USD|H1|20180917|000000,EUR_USD,H1,2018-09-17 00:00:00,597,1.16246,1.16313,1.16231,1.16302,True,20180917,000000,2018,09,17,00,00,00
357,EUR_USD|H1|20180917|010000,EUR_USD,H1,2018-09-17 01:00:00,602,1.16302,1.16350,1.16293,1.16297,True,20180917,010000,2018,09,17,01,00,00
358,EUR_USD|H1|20180917|020000,EUR_USD,H1,2018-09-17 02:00:00,550,1.16297,1.16365,1.16262,1.16363,True,20180917,020000,2018,09,17,02,00,00
